Edicion,S_1,O_88,O_89,O_12,O_13,O_22,O_67,O_68,O_8,O_19_1,O_19_2,O_19_3,O_19_4,O_19_5,O_19_6,O_19_7,O_19_8,O_19_9,O_20_1,O_20_2,O_20_3,O_20_4,O_20_5,O_20_6,O_20_7,O_20_8,O_72_1,O_72_2,O_72_3,O_72_4,O_72_5,O_72_6,O_72_7,O_72_8,O_72_9,O_24,O_48,O_52,O_54,O_58,O_59,O_90,O_28_1,O_28_2,O_28_3,O_28_4,O_28_5,O_28_6,O_28_7,O_28_8,O_37_1,O_37_2,O_37_3,O_37_4,O_37_5,O_38_1,O_38_2,O_38_3,O_38_4,O_38_5,O_38_6,O_38_7,O_38_8,O_38_9,O_66_1,O_66_2,O_66_3,O_66_4,O_66_5,O_66_6,O_66_7,O_81_1,O_81_2,O_81_3,O_81_4,O_81_5,O_81_6,O_81_7,O_82_1,O_82_2,O_82_3,O_82_4,O_82_5,O_82_6,O_82_7,O_40,O_41,O_45,O_49,O_55,O_61_1,O_61_2,O_61_3,O_61_4,O_61_5,O_62_1,O_62_2,O_62_3,O_62_4,O_62_5,O_62_6,O_70,O_71,Condiciones Territoriales,Prácticas,Efectos,IPCM
2017,9,Mujer,Si,Si,Si,200,Siempre,Siempre,Si,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,No,No,No,No,No,No,No,Sin registro,Si,1,Si,0,Si,Si,No,1,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,No,No,No,Si,No,Si,No,No,Si,No,No,No,Si,No,Si,No,Si,No,No,No,No,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy pasivo,Muy cooperativo,Muy autosuficiente,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy pasivo,Muy cooperativo,Muy autosuficiente,"Si, alto",Positiva,Permanecen igual,45,8,Totalmente equitativo,Neutral,Inequitativo,Inequitativo,Inequitativo,Equitativo,Inequitativo,Inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,De fácil acceso,De fácil acceso,0.578265820870111,0.674773857848515,0.439720226244182,0.56
2017,9,Hombre,Si,Si,Si,70,Algunas veces,Algunas veces,Si,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,Si,Si,Si,Si,Si,Sin registro,Si,0,Si,0,Si,Si,Si,12,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,No,No,No,No,No,Si,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Cooperativo,Muy delegativo,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,"Si, alto",Positiva,"No sabe, no responde",1,250,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Neutral,Totalmente inequitativo,Neutral,Neutral,Neutral,Neutral,De fácil acceso,De fácil acceso,0.455091030838245,0.684579305767227,0.336693091543314,0.47
2017,4,Mujer,Si,Si,Si,300,Siempre,Siempre,Si,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,Si,Si,Si,Si,Si,Sin registro,Si,5,Si,17,Si,Si,No,11,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,No,No,Si,Si,Si,Si,Si,Si,No,Si,Si,No,Si,Si,Si,Si,Si,Si,No,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy pasivo,Muy cooperativo,Muy delegativo,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy pasivo,Muy cooperativo,Muy delegativo,"Si, alto",Positiva,Mejorado,30,60,Totalmente equitativo,Neutral,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,De fácil acceso,De fácil acceso,0.618981878172354,0.534547019057235,0.380054406432025,0.5
2017,4,Mujer,Si,Si,Si,300,Siempre,Siempre,Si,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,Si,Si,Si,Si,Si,Sin registro,Si,5,Si,17,Si,Si,No,11,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,No,No,Si,Si,Si,Si,Si,Si,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,No,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy pasivo,Muy cooperativo,Muy delegativo,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy pasivo,Muy cooperativo,Muy delegativo,"Si, alto",Positiva,Mejorado,30,60,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,De fácil acceso,De fácil acceso,0.406230302023172,0.359774170359312,0.268405102991854,0.34
2017,4,Mujer,Si,Si,Si,300,Siempre,Siempre,Si,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,Si,Si,Si,Si,Si,Sin registro,Si,5,Si,17,Si,Si,No,11,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,No,No,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,No,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,"Si, alto",Positiva,Mejorado,30,60,Equitativo,Neutral,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,De fácil acceso,De fácil acceso,0.417588057527364,0.310376587262151,0.300716444422419,0.34
2017,80,Mujer,Si,Si,Si,70,Siempre,Siempre,Si,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,No,No,No,No,No,No,No,Sin registro,Si,4,No,4,Si,Si,No,7,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,No,Si,No,No,Si,No,No,No,No,No,No,Si,Si,No,No,Si,Si,Si,Si,Si,No,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,"Si, medio",Negativa,Mejorado,0,67,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Neutral,Inequitativo,Inequitativo,Inequitativo,Inequitativo,Neutral,Sin registro,Sin registro,0.433272555951587,0.491604262952929,0.476653194068837,0.47
2017,80,Mujer,Si,Si,Si,13,Casi siempre,Siempre,Si,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,Si,Si,Si,Si,Si,Sin registro,Si,3,Si,0,Si,Si,Si,0,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,No,Si,Si,No,Si,Si,Si,No,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,No,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,"Si, alto",Positiva,Mejorado,4,38,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,De fácil acceso,De fácil acceso,0.406087839701282,0.316541778099161,0.395887668041665,0.37
2017,4,Mujer,Si,Si,Si,300,Siempre,No consulta,Si,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,Si,Si,Si,No,Si,Sin registro,Si,5,Si,17,Si,Si,No,11,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,No,Si,No,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,No,No,No,No,Si,Si,No,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,"Si, alto",Negativa,Mejorado,30,60,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,De fácil acceso,De fácil acceso,0.578881597800027,0.647134382630856,0.307295714031139,0.49
2017,90,Hombre,Si,Si,Si,300,Algunas veces,Algunas veces,Si,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,No,No,No,No,No,No,Si,Sin registro,Si,40,Si,25,Si,Si,Si,5,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,No,Si,No,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,No,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,"Si, alto",Positiva,Mejorado,15,100,Totalmente inequitativo,Neutral,Totalmente inequitativo,Neutral,Neutral,Equitativo,Neutral,Equitativo,Equitativo,Equitativo,Equitativo,De utilidad para el trabajo en la comuna,De fácil acceso,0.685463051034777,0.612762752355798,0.300233477210868,0.5
2017,90,Hombre,Si,No,Si,25,Algunas veces,Casi siempre,Si,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,Si,Si,Si,Si,Si,Sin registro,Si,60,No,20,Si,No,No,1,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,No,Si,No,No,Si,Si,Si,Si,Si,No,Si,Si,Si,No,No,No,No,Si,No,Si,No,Autoritario,Condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,"Si, medio",Negativa,Empeorado,0,40,Inequitativo,Totalmente inequitativo,Totalmente equitativo,Inequitativo,Equitativo,Totalmente inequitativo,Neutral,Totalmente inequitativo,Totalmente equitativo,Inequitativo,Equitativo,Clara y comprensible,De fácil acceso,0.372216305822686,0.580341011144145,0.480877311427419,0.47
2017,4,Mujer,Si,Si,Si,300,Siempre,Siempre,Si,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,Si,Si,Si,Si,Si,Sin registro,Si,5,Si,17,Si,Si,No,11,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,No,No,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,No,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy pasivo,Muy cooperativo,Muy delegativo,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy pasivo,Muy cooperativo,Muy delegativo,"Si, alto",Positiva,Mejorado,30,60,Inequitativo,Neutral,Equitativo,Totalmente inequitativo,Totalmente inequitativo,Inequitativo,Totalmente inequitativo,Inequitativo,Neutral,Neutral,Neutral,De fácil acceso,De fácil acceso,0.260972291647982,0.272214603564762,0.316039061350283,0.28
2017,4,Mujer,Si,Si,Si,200,Siempre,Siempre,Si,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,Si,Si,Si,Si,Si,Sin registro,Si,5,Si,17,Si,Si,No,7,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,No,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,No,Si,Si,Si,No,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy pasivo,Muy cooperativo,Muy delegativo,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy pasivo,Muy cooperativo,Muy delegativo,"Si, alto",Positiva,Mejorado,50,250,Totalmente equitativo,Neutral,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,Totalmente equitativo,De fácil acceso,De fácil acceso,0.506652493243099,0.654045850332468,0.446035234037673,0.53
2017,80,Mujer,Si,Si,Si,48,Casi siempre,Siempre,Si,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,Si,Si,Si,Si,Si,Sin registro,Si,0,Si,0,Si,Si,Si,1,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,Si,No,Si,Si,Si,No,Si,Si,No,Si,Si,No,Si,No,Si,Si,Si,Si,No,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,"Si, alto",Positiva,Mejorado,4,38,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,Totalmente inequitativo,De fácil acceso,De fácil acceso,0.522376689989419,0.33872350282492,0.392765857920679,0.41
2017,16,Mujer,Si,Si,Si,153,Siempre,Siempre,No,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,No,Si,Si,Si,Si,Si,Si,Sin registro,Si,10,Si,38,Si,Si,Si,0,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,No,No,Si,No,No,No,Si,No,No,Si,Si,No,Si,Si,Si,Si,Si,Si,No,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Proactivo,Muy cooperativo,Muy delegativo,"Si, alto",Positiva,Mejorado,50,70,Equitativo,Equitativo,Neutral,Neutral,Neutral,Neutral,Totalmente equitativo,Neutral,Equitativo,Totalmente equitativo,Equitativo,De fácil acceso,De fácil acceso,0.279843338752803,0.53466440985077,0.234777025447907,0.33
2017,16,Hombre,Si,Si,Si,60,Siempre,Casi siempre,No,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,No,No,No,No,No,No,Si,Sin registro,Si,1,Si,3,Si,Si,No,0,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,No,No,Si,No,No,No,Si,No,No,Si,No,No,Si,No,No,No,No,No,No,Muy democrático,Muy condescendiente,Muy inclusivo,Consultivo,Proactivo,Cooperativo,Muy delegativo,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,No,Positiva,Mejorado,2,60,Equitativo,Neutral,Neutral,Neutral,Totalmente equitativo,Neutral,Equitativo,Neutral,Neutral,Neutral,Neutral,Clara y comprensible,Clara y comprensible,0.398117340535229,0.542454824578112,0.437223809693771,0.46
2017,16,Hombre,Si,Si,Si,65,Algunas veces,Casi siempre,Si,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,No,No,No,No,No,Si,No,Sin registro,Si,3,No,1,Si,No,No,0,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,No,Si,No,No,No,No,Si,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,Democrático,Condescendiente,Excluyente,Dictatorial,Pasivo,Apático,Delegativo,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, medio",Positiva,Mejorado,0,15,Equitativo,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,De fácil acceso,De fácil acceso,0.469294155365466,0.395051575651068,0.445027605514231,0.44
2017,16,Mujer,Si,Si,Si,60,Casi siempre,Casi siempre,Si,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,No,No,No,No,No,No,Si,Sin registro,Si,2,No,3,No,No,No,0,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,No,No,No,No,Si,No,No,Si,Si,No,No,Si,No,No,No,No,No,No,No,No,No,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,Muy democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Muy cooperativo,Muy delegativo,"Si, alto",Positiva,Mejorado,0,0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clara y comprensible,Clara y comprensible,0.428699600766304,0.284128588455687,0.548473636186281,0.41
2017,12,Hombre,Si,Si,Si,100,Casi siempre,Casi siempre,Si,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,Si,Si,Si,Si,Si,Sin registro,Si,2,Si,0,Si,Si,No,0,Si,Si,No,No,No,No,No,Si,Si,No,No,No,Si,Si,No,No,Si,Si,No,No,Si,Si,Si,Si,Si,Si,Si,Si,No,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,Democrático,Condescendiente,Inclusivo,Consultivo,Proactivo,Cooperativo,Delegativo,"Si, alto",Positiva,Permanecen igual,30,86,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,De fácil acceso,De fácil acceso,0.469858472526755,0.584002086202177,0.494453503888565,0.51
2017,12,Hombre,Si,Si,Si,100,Siempre,Algunas veces,Si,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,Si,Si,Si,Si,Si,Sin registro,Si,0,No,20,Si,Si,No,0,No,Si,No,No,No,No,Si,Si,No,Si,No,No,Si,Si,No,No,Si,Si,Si,No,Si,No,Si,No,No,Si,Si,Si,Si,Democrático,Muy condescendiente,Inclusivo,Muy consultivo,Proactivo,Cooperativo,Delegativo,Muy democrático,Muy condescendiente,Muy inclusivo,Consultivo,Proactivo,Muy cooperativo,Delegativo,"Si, alto",Positiva,Mejorado,0,30,Equitativo,Equitativo,Equitativo,Totalmente equitativo,Equitativo,Equitativo,Equitativo,Equitativo,Totalmente equitativo,Equitativo,Equitativo,De fácil acceso,De fácil acceso,0.291047597836921,0.539865009227917,0.409487889138071,0.4
2017,9,Hombre,Si,Si,Si,50,Casi siempre,Casi siempre,Si,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,Si,Si,Si,Si,Si,Si,Si,Sin registro,Si,1,No,0,Si,Si,No,0,No responde,No responde,No responde,No responde,No responde,No responde,No responde,Si,No,Si,No,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,No,Democrático,Condescendiente,Muy inclusivo,Muy consultivo,Muy proactivo,Cooperativo,Muy delegativo,Democrático,Muy condescendiente,Muy inclusivo,Muy consultivo,Proactivo,Cooperativo,Muy delegativo,"Si, medio",Negativa,Mejorado,0,10,Equitativo,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,De fácil acceso,De fácil acceso,0.491979690946713,0.562021906421473,0.461708879800465,0.5
